SurveyName;PlotPK;Catchment;Year;Month;Day;Altitude;Aspect;Slope;Litter%;ExposedSoil%;ExposedRock%;BareGround%;MeanTopHeight;MapSeries;MapSheet;PartialEastings;PartialNorthings;RecordedBy;GeneralRemarks
Banks Peninsula Botanical Survey;95050;LITTLE RIVER;1987;1;29;148;260;14;;;;0;10;NZMS 1;S 94;150;270;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95051;LITTLE RIVER- HILLTOP;1987;1;30;120;345;13;;;;1;3;NZMS 1;S 94;170;290;Hugh D. Wilson;Cow pats: <1%
Banks Peninsula Botanical Survey;95052;LITTLE RIVER - HILLTOP;1987;1;30;276;335;14;;;;0;5;NZMS 1;S 94;180;290;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95053;LITTLE RIVER;1987;1;30;105;270;13;;;;0;6;NZMS 1;S 94;150;290;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95054;MAGNET BAY;1987;2;2;358;195;13;;;;0;4.5;NZMS 1;S 94;120;190;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95055;MAGNET BAY;1987;2;2;342;290;24;;;;5;14;NZMS 1;S 94;120;200;Hugh D. Wilson;Total rock: 15-20%
Banks Peninsula Botanical Survey;95056;MAGNET BAY;1987;2;2;175;340;26;94;3;;;150;NZMS 1;S 94;110;190;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95057;MAGNET BAY;1987;2;2;140;295;19;;;;2;4;NZMS 1;S 94;100;180;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95058;MAGNET BAY - MURRAYS  MISTAKE;1987;2;2;85;135;18;;;;0;8.5;NZMS 1;S 94;100;170;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95059;ATAAHUA;1987;2;6;5;;;;;;20;4.5;NZMS 1;S 94;000;280;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95060;ATAAHUA;1987;2;6;30;285;4;;;;1;3.5;NZMS 1;S 94;010;270;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95061;LOWER KAITUNA VALLEY;1987;2;6;80;160;26;;;;0;8.5;NZMS 1;S 94;020;280;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95062;LOWER KAITUNA VALLEY;1987;2;6;190;100;20;;;;0;4.5;NZMS 1;S 94;030;290;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95063;LOWER KAITUNA;1987;2;6;386;85;20;;;;0;10;NZMS 1;S 84;030;300;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95064;ATAAHUA;1987;2;6;100;235;30;;2;1;;5.5;NZMS 1;S 94;020;290;Hugh D. Wilson;Total rock: 5%
Banks Peninsula Botanical Survey;95065;ATAAHUA;1987;2;6;10;70;1;;;;0;2;NZMS 1;S 94;010;280;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95066;LOWER KAITUNA VALLEY;1987;2;7;10;;;;;;0;3;NZMS 1;S 94;040;280;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95067;LOWER KAITUNA;1987;2;7;25;45;27;;;;13;4;NZMS 1;S 94;040;290;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95068;KAITUNA VALLEY;1987;2;7;114;45;32;;;;5;30;NZMS 1;S 84;040;300;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95069;KAITUNA VALLEY;1987;2;7;180;45;36;;;;8;6;NZMS 1;S 84;040;310;Hugh D. Wilson;Total rock: 10%
Banks Peninsula Botanical Survey;95070;LOWER KAITUNA VALLEY;1987;2;7;6;;;;;;0;13;NZMS 1;S 94;030;280;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95071;LOWER KAITUNA VALLEY;1987;2;8;5;;;;;;0;12;NZMS 1;S 94;020;270;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95072;LOWER KAITUNA VALLEY;1987;2;8;162;310;29;;;;5;1.5;NZMS 1;S 94;030;270;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95073;KAITUNA;1987;2;8;465;170;9;;;;0;12;NZMS 1;S 84;030;310;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95074;LITTLE RIVER;1987;2;12;6;;;;;;2;5;NZMS 1;S 94;130;260;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95075;LITTLE RIVER, BRETTMEYER'S RD;1987;2;12;45;250;;;;;0;15;NZMS 1;S 94;140;260;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95076;LITTLE RIVER;1987;2;12;8;;;;;;0;13.5;NZMS 1;S 94;140;270;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95077;OKUTI VALLEY;1987;2;13;80;155;;40;2;;;50;NZMS 1;S 94;170;250;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95078;OKUTI VALLEY;1987;2;14;362;225;20;;;;1;4.5;NZMS 1;S 94;180;260;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95079;KUKUPA;1987;2;18;78;280;;60;10;;;125;NZMS 1;S 84;230;330;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95080;ABOVE KUKUPA;1987;2;18;262;105;5;;;;0;3;NZMS 1;S 84;220;330;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95081;KUKUPA SIDE OF SINCLAIR;1987;2;18;445;20;;;;;1;13;NZMS 1;S 84;210;330;Hugh D. Wilson;Total rock: <1%. Charred stump: 1%
Banks Peninsula Botanical Survey;95082;ABOVE KUKUPA, NEAR SINCLAIR;1987;2;18;504;20;20;;;;1;10;NZMS 1;S 84;210;320;Hugh D. Wilson;Total rock: <1%
Banks Peninsula Botanical Survey;95083;ABOVE KUKUPA;1987;2;19;118;215;45;30;5;;;100;NZMS 1;S 84;230;320;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95084;ABOVE KUKUPA;1987;2;19;185;210;;;;;0;1.2;NZMS 1;S 84;240;320;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95085;ABOVE KUKUPA;1987;2;19;282;235;5;;;;1;4.5;NZMS 1;S 84;250;320;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95086;ABOVE KUKUPA;1987;2;19;360;310;5;;;;0;10;NZMS 1;S 84;240;310;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95087;ABOVE KUKUPA;1987;2;19;282;305;;;;;0;4;NZMS 1;S 84;320;310;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95088;MT PEARCE;1987;2;20;416;115;20;;8;1;;30;NZMS 1;S 84;260;320;Hugh D. Wilson;Total rock: 6%
Banks Peninsula Botanical Survey;95089;MT PEARCE;1987;2;20;525;110;;;;;1;10;NZMS 1;S 84;260;330;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95090;MT PEARCE;1987;2;20;600;65;22;;6;;;25;NZMS 1;S 84;270;340;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95091;MT PEARCE;1987;2;20;440;170;35;10;;;;30;NZMS 1;S 84;270;330;Hugh D. Wilson;Total rock: 30%
Banks Peninsula Botanical Survey;95092;PETTIGREWS ROAD;1987;2;21;280;160;10;;;;0;12;NZMS 1;S 84;220;320;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95093;PETTIGREWS ROAD;1987;2;21;258;310;15;;;;0;3.5;NZMS 1;S 84;220;310;Hugh D. Wilson;Total rock: <1%
Banks Peninsula Botanical Survey;95094;ABOVE TAKAMATUA;1987;3;10;350;340;15;;;;0;90;NZMS 1;S 94;320;230;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95095;ABOVE TAKAMATUA;1987;3;10;405;320;20;;;;0;20;NZMS 1;S 94;330;230;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95096;GREHAN VALLEY;1987;3;11;265;255;12;;;;2;5;NZMS 1;S 94;320;220;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95097;ABOVE TAKAMATUA;1987;3;12;150;35;20;;;;40;70;NZMS 1;S 94;300;240;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95098;ADDERLEY HEAD;1987;3;17;15;340;40;;;;35;6;NZMS 1;S 84;170;470;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95099;PORT LEVY;1987;3;26;25;;;;;;0;8;NZMS 1;S 84;160;390;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95100;PORT LEVY, ABOVE PUARI;1987;3;27;92;300;20;;;;1;7;NZMS 1;S 84;180;410;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95101;PORT LEVY, ABOVE PUARI;1987;3;27;240;190;24;;;;0;8;NZMS 1;S 84;190;410;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95102;ABOVE PUARI, PORT LEVY;1987;3;27;538;285;25;5;2;10;;27.5;NZMS 1;S 84;200;410;Hugh D. Wilson;Total rock: 20%
Banks Peninsula Botanical Survey;95103;ABOVE PUARI, PORT LEVY;1987;3;27;420;230;25;10;2;1;;20;NZMS 1;S 84;200;420;Hugh D. Wilson;Total rock: 10%
Banks Peninsula Botanical Survey;95104;ABOVE PUARI, PORT LEVY;1987;3;27;185;195;12;80;5;;;1;NZMS 1;S 84;190;420;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95105;PORT LEVY;1987;3;28;118;320;;;;;1;1;NZMS 1;S 84;170;400;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95106;PORT LEVY;1987;3;28;175;260;15;;;;3;9;NZMS 1;S 84;180;400;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95107;ABOVE PORT LEVY;1987;3;28;488;190;7;;;;0;10;NZMS 1;S 84;190;400;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95108;ABOVE PORT LEVY;1987;3;28;400;330;25;;;;1;7;NZMS 1;S 84;190;390;Hugh D. Wilson;Total rock: 2%
Banks Peninsula Botanical Survey;95109;NEAR WILD CATTLE HILL;1987;3;28;503;265;15;;;;0;5;NZMS 1;S 84;190;380;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95110;ABOVE PORT LEVY;1987;3;28;163;265;10;;;;0;6.5;NZMS 1;S 84;180;390;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95111;ABOVE PORT LEVY;1987;3;29;180;255;20;;;;1;5.5;NZMS 1;S 84;170;390;Hugh D. Wilson;Total rock: 1%
Banks Peninsula Botanical Survey;95112;PORT LEVY - WILD CATTLE HILL;1987;3;29;318;295;24;;;;1;4;NZMS 1;S 84;180;370;Hugh D. Wilson;Total rock: 4%
Banks Peninsula Botanical Survey;95113;PORT LEVY - MT FITZGERALD;1987;3;29;504;290;15;;;;5;10;NZMS 1;S 84;180;360;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95114;ABOVE PORT LEVY;1987;3;29;178;340;;;;;13;12;NZMS 1;S 84;180;380;Hugh D. Wilson;Total rock: 25%. Total water surface: 5%
Banks Peninsula Botanical Survey;95115;PURPLE PEAK;1987;4;2;610;245;30;;;;1;8;NZMS 1;S 94;330;220;Hugh D. Wilson;Total rock: 5%
Banks Peninsula Botanical Survey;95116;GOUGHS BAY;1987;4;3;248;290;28;;;;0;3;NZMS 1;S 95;360;220;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95117;GOUGHS BAY;1987;4;3;185;260;17;;;;1;200;NZMS 1;S 95;370;220;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95118;GOUGHS BAY;1987;4;3;35;150;7;;;;0;5;NZMS 1;S 95;380;220;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95119;GOUGHS BAY;1987;4;3;18;140;12;;;;0;3.5;NZMS 1;S 95;390;220;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95120;GOUGHS BAY;1987;4;3;6;195;25;80;3;2;;70;NZMS 1;S 95;400;220;Hugh D. Wilson;Total rock: 4%
Banks Peninsula Botanical Survey;95121;GOUGHS BAY;1987;4;4;80;340;27;;;;9;3;NZMS 1;S 95;410;210;Hugh D. Wilson;Total rock: 2%
Banks Peninsula Botanical Survey;95122;GOUGHS BAY;1987;4;4;214;5;13;;;;1;5.5;NZMS 1;S 95;400;210;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95123;OTANERITO, HEAD OF SLEEPY BAY STREAM;1987;4;6;316;105;10;;;;0;14;NZMS 1;S 95;350;190;Hugh D. Wilson;Total rock: <1%
Banks Peninsula Botanical Survey;95124;OTANERITO;1987;4;6;555;10;13;;;;0;12;NZMS 1;S 94;340;190;Hugh D. Wilson;Total rock:  <1%
Banks Peninsula Botanical Survey;95125;ABOVE SLEEPY BAY;1987;4;6;428;30;27;;;;0;3;NZMS 1;S 94;350;180;Hugh D. Wilson;Total rock:  2%
Banks Peninsula Botanical Survey;95126;STONY BAY;1987;4;6;205;210;20;;;;1;11;NZMS 1;S 94;350;170;Hugh D. Wilson;Total rock: 3%
Banks Peninsula Botanical Survey;95127;ABOVE STONY BAY, OTANERITO;1987;4;7;498;265;24;80;;;;25;NZMS 1;S 94;330;190;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95128;STONY BAY VALLEY, OTANERITO;1987;4;7;230;120;35;;;;2;80;NZMS 1;S 94;340;180;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95129;ABOVE FLEA BAY;1987;4;7;404;245;19;;;;0;8;NZMS 1;S 94;330;170;Hugh D. Wilson;Total rock:  5%
Banks Peninsula Botanical Survey;95130;STONY BAY VALLEY;1987;4;7;295;360;34;;;;0;25;NZMS 1;S 94;330;180;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95131;KAITUNA VALLEY;1987;4;16;263;315;32;;1;1;;7;NZMS 1;S 94;050;280;Hugh D. Wilson;Total rock: 2%
Banks Peninsula Botanical Survey;95132;KAITUNA VALLEY;1987;4;16;355;160;20;;;;1;10;NZMS 1;S 94;060;290;Hugh D. Wilson;Total rock: 3%
Banks Peninsula Botanical Survey;95133;KAITUNA VALLEY;1987;4;16;60;205;20;;;;0;10;NZMS 1;S 94;050;290;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95134;KAITUNA VALLEY;1987;4;17;270;85;32;;;;1;6;NZMS 1;S 84;040;320;Hugh D. Wilson;Total rock:  20%
Banks Peninsula Botanical Survey;95135;KAITUNA VALLEY;1987;4;17;286;225;26;;;;1;8;NZMS 1;S 84;040;330;Hugh D. Wilson;Total rock:  1%
Banks Peninsula Botanical Survey;95136;KAITUNA VALLEY;1987;4;17;55;275;;;;;0;10;NZMS 1;S 84;060;320;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95137;KAITUNA VALLEY;1987;4;18;162;310;34;;2;;;4.5;NZMS 1;S 84;070;320;Hugh D. Wilson;Total rock: 2%
Banks Peninsula Botanical Survey;95138;KAITUNA VALLEY;1987;4;18;325;295;25;;;;1;6.5;NZMS 1;S 84;080;320;Hugh D. Wilson;Total rock: 1%
Banks Peninsula Botanical Survey;95139;KAITUNA VALLEY;1987;4;18;500;210;26;15;;;5;70;NZMS 1;S 84;080;310;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95140;KAITUNA VALLEY;1987;4;18;310;145;32;;;;15;65;NZMS 1;S 84;070;310;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95141;KAITUNA VALLEY;1987;4;18;360;115;5;;;;0;6.5;NZMS 1;S 84;060;310;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95142;KAITUNA VALLEY;1987;4;19;200;255;27;;;;0;10.5;NZMS 1;S 84;050;300;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95143;OKANA VALLEY, KAITUNA;1987;4;19;160;255;26;;;;3;50;NZMS 1;S 84;060;300;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95144;OKANA STREAM, KAITUNA;1987;4;19;410;360;22;;;;1;8;NZMS 1;S 84;070;300;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95145;NEAR BIRDLINGS FLAT;1987;4;27;8;;;;;;3;3;NZMS 1;S 94;050;220;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95146;NEAR BIRDLINGS FLAT;1987;4;27;84;240;15;;;;0;3.5;NZMS 1;S 94;050;230;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95147;NEAR BIRDLINGS FLAT;1987;4;27;157;240;21;;;;1;7;NZMS 1;S 94;060;230;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95148;BIRDLINGS FLAT;1987;4;27;12;;;;;;5;3.5;NZMS 1;S 94;060;220;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95150;ABOVE TOKOROA BAY;1987;4;28;260;135;28;90;5;;;100;NZMS 1;S 94;100;210;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95151;ABOVE HIKURAKI BAY;1987;4;28;135;195;;;;;1;14;NZMS 1;S 94;100;200;Hugh D. Wilson;Total rock: 8%
Banks Peninsula Botanical Survey;95152;TOKOROA BAY;1987;4;28;40;285;21;;;;5;10;NZMS 1;S 94;090;190;Hugh D. Wilson;Total rock: <1%
Banks Peninsula Botanical Survey;95153;TOKOROA BAY;1987;4;28;80;100;32;;;;1;10;NZMS 1;S 94;090;200;Hugh D. Wilson;Total rock: 3%
Banks Peninsula Botanical Survey;95154;ABOVE OASHORE BAY;1987;4;28;180;282;25;;;;4;3.5;NZMS 1;S 94;090;210;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95155;NW OF LAKE FORSYTH;1987;4;29;55;125;31;12;9;;;60;NZMS 1;S 94;080;230;Hugh D. Wilson;Total rock: 25%
Banks Peninsula Botanical Survey;95156;NW OF LAKE FORSYTH;1987;4;29;316;292;24;;;;2;7.5;NZMS 1;S 94;080;240;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95157;NW OF LAKE FORSYTH;1987;4;29;447;85;10;;;;1;8;NZMS 1;S 94;090;250;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95158;NW OF LAKE FORSYTH;1987;4;29;235;150;15;;;;0;10;NZMS 1;S 94;070;240;Hugh D. Wilson;Total rock: <1%
Banks Peninsula Botanical Survey;95159;NW OF LAKE FORSYTH;1987;4;29;40;277;23;;;;1;6.5;NZMS 1;S 94;070;230;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95160;OASHORE BAY;1987;4;30;42;200;23;;;;0;6;NZMS 1;S 94;080;200;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95161;SE SHORE LAKE FORSYTH;1987;4;30;80;300;26;;;;1;8;NZMS 1;S 94;080;210;Hugh D. Wilson;Total rock: 1%
Banks Peninsula Botanical Survey;95162;SE LAKE FORSYTH NEAR ORUAKA PA;1987;4;30;40;260;41;;;;3;6.5;NZMS 1;S 94;070;210;Hugh D. Wilson;Total rock: 5%
Banks Peninsula Botanical Survey;95163;NORTH FORSYTH OUTLET;1987;4;30;0;;10;;;;100;;NZMS 1;S 94;070;200;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95164;TAKAMATUA VALLEY;1987;5;5;100;273;30;20;5;;;80;NZMS 1;S 94;310;240;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95165;TAKAMATUA VALLEY;1987;5;5;195;200;29;;;;90;75;NZMS 1;S 94;320;240;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95166;TAKAMATUA VALLEY;1987;5;5;360;150;45;50;6;;;55;NZMS 1;S 94;330;240;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95167;TAKAMATUA;1987;5;5;68;140;7;;;;0;5;NZMS 1;S 94;290;260;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95168;ROBINSONS BAY;1987;5;5;36;220;13;;;;0;6;NZMS 1;S 94;290;270;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95170;TAKAMATUA VALLEY;1987;5;7;118;135;;35;30;;;100;NZMS 1;S 94;310;250;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95171;TAKAMATUA VALLEY;1987;5;7;398;155;27;;;;1;40;NZMS 1;S 94;320;260;Hugh D. Wilson;Total rock: 6%
Banks Peninsula Botanical Survey;95172;TAKAMATUA VALLEY;1987;5;7;360;160;27;80;3;;;100;NZMS 1;S 94;330;250;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95173;TAKAMATUA VALLEY;1987;5;7;262;195;13;;;;0;30;NZMS 1;S 94;320;250;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95174;TAKAMATUA VALLEY;1987;5;8;15;;;;;;0;4.5;NZMS 1;S 94;300;250;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95175;TAKAMATUA VALLEY;1987;5;8;240;265;25;;;;0;10;NZMS 1;S 94;310;260;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95176;ROBINSONS BAY;1987;5;8;265;340;21;;;;0;11;NZMS 1;S 94;310;270;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95177;ROBINSONS BAY;1987;5;8;45;285;5;;;;1;2;NZMS 1;S 94;300;280;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95178;ROBINSONS BAY;1987;5;8;178;295;18;;;;0;6;NZMS 1;S 94;300;270;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95179;TAKAMATUA VALLEY;1987;5;8;160;40;17;;;;0;5;NZMS 1;S 94;300;260;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95180;PRICES VALLEY;1987;10;26;4;;;;;;65;1;NZMS 1;S 94;050;250;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95181;PRICES - KAITUNA;1987;10;26;240;235;12;;;;0;1.5;NZMS 1;S 94;050;260;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95182;PRICES - KAITUNA;1987;10;26;80;120;25;;;;1;3;NZMS 1;S 94;040;260;Hugh D. Wilson;Total rock: 8%
Banks Peninsula Botanical Survey;95183;LOWER PRICES - KAITUNA;1987;10;26;35;315;12;;;;6;2;NZMS 1;S 94;030;250;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95184;LOWER PRICES - KAITUNA;1987;10;26;78;255;35;;;;1;2;NZMS 1;S 94;040;250;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95185;ABOVE HIKURAKI BAY;1987;10;27;360;135;20;;;;0;7.5;NZMS 1;S 94;110;210;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95186;MAGNET BAY;1987;10;27;100;150;25;;;;0;9;NZMS 1;S 94;100;190;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95187;ABOVE HIKURAKI BAY;1987;10;27;270;285;20;;;;0;5;NZMS 1;S 94;110;200;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95188;NEAR TE OKA PEAK;1987;10;27;550;115;8;;;;;12;NZMS 1;S 94;120;210;Hugh D. Wilson;Burnt patches: 6-9%
Banks Peninsula Botanical Survey;95189;OKUTI VALLEY;1987;10;28;20;;;;;;0;1.5;NZMS 1;S 94;150;250;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95190;OKUTI - LITTLE RIVER;1987;10;28;360;265;20;;;;5;1;NZMS 1;S 94;150;260;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95191;OKUTI VALLEY;1987;10;28;230;140;15;;;;0;2;NZMS 1;S 94;160;260;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95192;OKUTI VALLEY;1987;10;28;355;210;26;;;;4;7;NZMS 1;S 94;170;260;Hugh D. Wilson;Total rock: 9%
Banks Peninsula Botanical Survey;95193;OKUTI VALLEY;1987;10;28;60;180;4;95;;;;85;NZMS 1;S 94;160;250;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95194;KINLOCH, LAKE FORSYTH;1987;10;29;160;205;50;30;10;5;;45;NZMS 1;S 94;110;220;Hugh D. Wilson;Total rock: 35%
Banks Peninsula Botanical Survey;95195;KINLOCH, LAKE FORSYTH;1987;10;29;360;325;75;;;;5;10;NZMS 1;S 94;100;220;Hugh D. Wilson;Total rock: 35-40%
Banks Peninsula Botanical Survey;95196;ROBINHOOD BAY;1987;11;2;370;90;26;;;;1;14;NZMS 1;S 94;150;180;Hugh D. Wilson;Total rock: 6%
Banks Peninsula Botanical Survey;95197;ROBINHOOD BAY;1987;11;2;270;265;18;;;;1;2;NZMS 1;S 94;140;170;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95198;ROBINHOOD BAY;1987;11;2;176;160;17;;;;1;5;NZMS 1;S 94;140;160;Hugh D. Wilson;Total rock: <1%
Banks Peninsula Botanical Survey;95199;ROBINHOOD BAY;1987;11;2;42;275;22;;;;4;6;NZMS 1;S 94;150;160;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95200;ROBINHOOD BAY;1987;11;2;78;215;40;;;;1;45;NZMS 1;S 94;150;170;Hugh D. Wilson;Total rock: 5%
Banks Peninsula Botanical Survey;95201;ROBINHOOD BAY;1987;11;3;412;280;12;;;;0;9;NZMS 1;S 94;160;180;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95202;ROBINHOOD - PERHAKI;1987;11;3;174;140;15;;;;2;5;NZMS 1;S 94;150;150;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95203;PERAKI BAY;1987;11;3;120;70;29;;;2;;10;NZMS 1;S 94;160;160;Hugh D. Wilson;Total rock: 12%
Banks Peninsula Botanical Survey;95204;PERAKI;1987;11;3;240;60;25;;;;2;14;NZMS 1;S 94;160;170;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95205;MID-KAITORETE;1987;11;17;6;;;;;;1;1.5;NZMS 1;S 93;890;190;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95206;MID-KAITORETE;1987;11;17;5;;;;;;20;2;NZMS 1;S 93;900;190;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95207;MID-KAITORETE;1987;11;17;6;;5;;;;30;3;NZMS 1;S 94;910;190;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95208;MID-KAITORETE;1987;11;17;8;;;;;;40;5;NZMS 1;S 94;920;190;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95209;MID-KAITORETE;1987;11;17;0;;5;;;;100;;NZMS 1;S 94;930;190;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95210;MID-KAITORETE;1987;11;17;7;;;;;;2;1.5;NZMS 1;S 94;920;200;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95211;MID-KAITORETE;1987;11;17;7;;;;;;1;2;NZMS 1;S 94;910;200;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95212;MID-KAITORETE;1987;11;17;5;330;5;;;;6;2;NZMS 1;S 93;900;200;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95213;MID-KAITORETE;1987;11;17;6;;3;;;;1;1.5;NZMS 1;S 93;890;200;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95214;MID-KAITORETE;1987;11;18;6;;;;;;1;4.5;NZMS 1;S 94;960;210;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95215;MID-KAITORETE;1987;11;18;6;;;;;;1;2;NZMS 1;S 94;950;210;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95216;MID-KAITORETE;1987;11;18;6;;;;;;2;1;NZMS 1;S 94;940;210;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95217;MID KAITORETE;1987;11;18;6;;;;;;8;1.5;NZMS 1;S 94;930;210;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95218;MID-KAITORETE;1987;11;18;5;;;;;;1;1.5;NZMS 1;S 94;920;210;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95219;MID-KAITORETE;1987;11;18;5;;;;;;15;1.5;NZMS 1;S 94;910;210;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95220;MID-KAITORETE;1987;11;18;7;;;;;;0;2;NZMS 1;S 94;930;200;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95221;MID-KAITORETE;1987;11;18;7;;;;;;0;2;NZMS 1;S 94;940;200;Hugh D. Wilson;
