NONAME,PLOTID,POINTX,POINTY,PANN0080,PSUM0080,PWIN0080,AVTEMP0080,MINTEM0080,MAXTEM0080,GDD,SOLRADR,MOISTR,UR1991_DNS,BLDG_DIST,DIST_HWSLD,DIST_METAL,DIST_PRIV,DIST_SRIV,DEM_10,ASPECT,SLOPE,PH_MID
775,798,2493469,5716298,1388.85999,289.75,585.81,12.3719,3.8491,22.8597,2535,0.7597,7931.54741,0,142.37,156.52,515.35,161.55,56.4,38,100,9,5.6
776,799,2494383,5716315,1394.64001,288.04001,590.65997,12.5925,3.9976,23.1119,2600,0.7351,8091.83325,0,29.96,24.49,825.9,12.37,299.15,20,0,0,5.6
777,800,2495297,5716331,1390.19995,286.12,590.95001,12.1222,3.7031,22.5376,2456,0.6754,9040.95307,0,41.77,386.31,1647.35,495.2,5.6,78,315,0,5.3
778,801,2496211,5716348,1375.68994,283.97,586.78003,11.4331,3.2676,21.7028,2247,0.8946,7074.78196,0,955.13,662.28,2516.72,1233.12,94.15,227,335,27,6.1
779,802,2497125,5716364,1354.04004,281.64001,579.38,10.5573,2.7119,20.6456,1981,0.8018,8272.85618,0,1519.53,975.74,2073.51,1444.37,300.63,526,300,19,6.1
780,803,2498036,5716379,1328.23999,279.20001,570.04999,10.0784,2.4092,20.0653,1835,0.7866,8568.15019,0,2189.05,388.68,1513.99,1090.58,227.13,499,270,11,6.1
781,804,2498954,5716397,1314.43994,277.95001,564.92999,9.9447,2.3253,19.9023,1793,0.7597,8864.049,0,2927.7,600.42,1222.1,1390.57,309.11,624,280,15,6.1
782,805,2499868,5716414,1285.89001,275.41,554.09998,10.1277,2.4454,20.1165,1846,0.9498,6817.99473,0,2250.95,182.66,1419.25,1123.87,152.03,421,350,28,6.1
783,806,2500782,5716430,1256.75,272.79999,542.75,11.3817,3.2503,21.6145,2221,0.8527,6732.82136,0,1337.78,204.48,1115.57,649.76,72.02,249,20,20,5.3
784,807,2501696,5716447,1227.68994,270.14001,531.03003,12.3807,3.8943,22.8053,2519,0.8978,5799.03784,0,428.57,429.28,357.36,413.69,84.84,99,360,20,5.3
785,808,2502610,5716463,1199.35999,267.42999,519.03003,12.8701,4.2162,23.3824,2664,0.9173,5328.18844,0,185.17,344.44,47.81,12.08,143.47,17,125,0,5.3
786,810,2505353,5716513,1235.28003,270.23999,521.29999,13.0431,4.4061,23.5488,2708,0.8372,5822.54025,63,0,91.15,607.55,1781.93,582.5,25,255,0,5.3
787,811,2506267,5716529,1285.41003,273.57001,535.46002,12.5974,4.1521,23.0155,2569,0.5374,9649.97575,63,194.62,239.48,143.91,934.41,80.25,111,170,6,5.3
788,812,2507181,5716546,1341.62,277.10001,549.98999,12.6571,4.2357,23.0744,2582,0.507,10522.45779,0,185.53,75.72,353.83,172.66,16.91,24,130,10,5.6
789,813,2508095,5716562,1403.78003,280.92999,564.70001,12.4269,4.1506,22.7696,2508,0.5849,9555.36596,0,357.93,480.32,39.29,59.24,155.15,54,285,5,5.3
790,814,2509010,5716579,1472.54004,285.67999,579.78998,12.0711,4.0016,22.2986,2396,0.5625,10507.33046,0,1196.53,1385.78,264.81,187.88,159.23,157,120,0,5.3
791,815,2509924,5716595,1508,288.31,587.13,11.6525,3.779,21.7689,2267,0.885,6984.05897,0,2094.02,998.39,140.24,434.51,155,278,340,12,5.3
792,816,2510838,5716612,1581.42004,294.91,601.66998,10.6677,3.249,20.5234,1965,0.79,8688.5087,0,3000.75,573.28,497.86,978.15,145.3,492,305,8,6.1
793,817,2511752,5716628,1640.85999,300.14999,611.44,10.2569,3.0955,19.9567,1837,0.7925,9160.68431,0,3073.01,159.41,321.2,502.91,463.51,560,35,15,5.6
794,818,2512666,5716645,1671.85999,301.88,612.72998,11.412,3.9491,21.2609,2179,0.8396,8004.17515,0,2178.29,751.63,215.99,371.49,577.77,327,15,7,5.3
795,819,2513580,5716661,1674.16003,301.23001,605.78003,12.1325,4.5311,22.0387,2391,0.6593,9657.75358,0,1309.16,542.08,144.3,84.82,199.78,180,115,12,5.3
796,820,2514495,5716678,1661.96997,299.47,598.60999,12.2569,4.6729,22.1431,2425,0.4542,13787.86992,0,595.45,382.15,316.55,272.44,461.01,185,200,25,5.3
797,821,2515409,5716694,1622.68994,295.66,580.37,12.4262,4.9079,22.2549,2471,0.6709,9034.94273,0,484.62,572.42,950.33,382.96,326.17,183,110,29,5.3
798,822,2516323,5716711,1560.55005,289.72,556.20001,12.7229,5.2259,22.5178,2555,0.9527,6040.23384,0,1127.6,138.52,1156.74,33.08,81.71,0,0,0,5.6
799,823,2517237,5716727,1483.04004,282.14001,528.12,12.2131,5.0289,21.8132,2396,0.9403,6078.04366,0,1421.57,86.74,523.25,385.78,432.04,114,350,0,6.1
800,824,2518151,5716744,1400.06006,273.38,498.47,11.7609,4.8645,21.1802,2255,0.8288,6808.26108,0,845.65,619.2,292.47,925.28,88.72,280,335,10,5.3
801,825,2519065,5716760,1332.69995,265.29001,472.75,11.9958,5.1215,21.3826,2321,0.8659,6208.94356,0,1026.2,1077.93,1075.4,1774.5,350.62,266,287,10,5.3
802,826,2519979,5716777,1310.30005,262.23001,463.72,12.2805,5.3404,21.6954,2406,0.6261,8335.45633,0,1655.19,1803.98,1803.98,2667.19,6.28,140,75,9,5.3
803,827,2481601,5715170,893.60999,218.67,384.35999,12.581,3.7253,23.4531,2607,0.7054,5544.56084,0,2241.06,340.83,2132.94,664.47,537.41,37,285,4,5.6
804,828,2482515,5715186,965.85999,234.87,409.54999,12.5129,3.7111,23.3334,2586,0.8832,4813.42583,0,1862.62,428.48,1791.19,213.54,635.51,5,0,0,6.7
805,829,2483429,5715203,1002.42999,242.89,422.22,12.3884,3.6456,23.1659,2548,0.8562,5199.50449,0,1772.88,384.98,1828.58,865.49,421.05,144,310,29,6.1
806,830,2484343,5715219,1059.44995,254.42,443.01001,11.884,3.3502,22.5262,2396,0.4777,10191.26896,0,1979.55,872.48,1980.6,969.44,134.84,227,165,15,5.6
807,831,2485258,5715236,1113.68005,264.66,463.01999,11.6863,3.2488,22.2564,2336,0.7939,6534.74106,0,1440.25,1155.8,1150.49,957.99,182.94,300,285,12,5.6
808,832,2486172,5715252,1161.34998,272.62,481.31,11.9544,3.443,22.5474,2416,0.6979,7605.46137,0,1342.59,650.22,307.2,273.71,136.36,85,45,22,6.1
809,833,2487086,5715269,1204.05005,278.69,498.42001,11.5315,3.1936,22.0125,2288,0.8997,6291.38954,0,1785.73,1087.36,321.77,371.42,204.32,169,300,24,6.1
810,834,2488000,5715285,1244.18005,283.45001,515.10999,11.4257,3.1446,21.8601,2255,0.9086,6474.83418,0,2498.76,1900.5,778.87,758.37,140.39,424,275,12,5.6
811,835,2488914,5715302,1260.5,284.64999,522.54999,11.4466,3.1665,21.8734,2261,0.7976,7453.30236,0,3311.05,2714.78,1354.91,1165.11,45.8,184,182,42,5.6
812,836,2489828,5715318,1297.27002,287.64999,538.84003,10.7659,2.7468,21.0355,2054,0.4461,14375.98043,0,2620.46,2355.95,1997.15,1821.07,9,545,95,50,5.6
813,837,2490743,5715335,1328.14001,288.67001,553.82001,10.4445,2.5546,20.631,1956,0.614,10923.37292,0,1761.92,1793.91,2247.81,1552.52,245.66,635,130,65,5.6
814,838,2491657,5715351,1353.47998,288.04001,567.45001,11.411,3.183,21.7732,2246,0.4476,14170.4224,0,903.08,946.78,1363.59,1382.32,28.72,220,175,25,5.6
815,839,2492571,5715368,1375.02002,286.66,579.89001,12.5247,3.9033,23.0943,2580,0.6699,8880.80955,0,361.56,471.65,543.87,721.46,394.56,189,100,26,5.3
816,840,2493485,5715384,1384.65002,286.04001,585.53998,12.6646,3.9963,23.2558,2621,0.8584,6903.79923,0,232.35,212.14,117.31,132.99,25.64,12,0,0,5.6
817,841,2494399,5715401,1396.47998,284.64999,593.58002,12.0363,3.6009,22.4917,2430,0.9072,6850.04144,0,774.83,764.66,603.58,708.2,53.81,127,260,14,6.1
818,842,2495314,5715417,1392.56006,282.82999,594.77002,10.9928,2.9387,21.2322,2114,0.7882,8446.76721,0,915.6,1052.64,1309.65,1074.82,96.27,332,320,18,6.1
819,843,2496228,5715434,1374.17004,280.60999,589.62,10.6698,2.7351,20.8383,2015,0.7742,8681.74777,0,1323.03,1575.82,1786.29,1719.21,147.16,416,240,32,6.1
820,844,2497142,5715450,1348.60999,278.29999,581.21002,10.4146,2.5736,20.5276,1936,0.9103,7381.58452,0,2082.22,1677.78,2458.31,2221.48,309.14,571,280,23,5.6
821,845,2498056,5715467,1319.95996,275.87,571.39001,10.3706,2.5461,20.4717,1921,0.6711,9821.5183,0,2810.36,1186.8,2329.37,2002.14,77.92,537,155,18,5.6
822,846,2498970,5715483,1305.21997,274.64001,566.23999,10.1838,2.4268,20.2466,1863,0.7051,9371.42563,0,2923.5,1276.53,2133.98,2181.16,49.21,684,215,25,5.6
823,847,2499884,5715500,1275.57996,272.17999,555.75,10.3719,2.5468,20.4707,1918,0.7714,8233.93701,0,2108.83,1068.15,2088.15,1812.92,8.58,514,45,25,6.1
824,848,2500799,5715516,1250.81995,271.14001,543.77002,11.1589,3.0783,21.3803,2153,0.5995,9723.54263,0,1413.98,679.02,1575.28,1449.4,150.78,323,105,30,6.1
825,849,2501713,5715533,1221.80005,268.53,532.53003,12.1523,3.7161,22.5673,2450,0.8788,6014.36033,0,924.58,253.93,1101.15,1043.22,13.7,156,5,10,5.3
826,850,2502627,5715549,1194.53003,265.95001,521.46002,12.6945,4.0684,23.2116,2610,0.9248,5352.38621,0,414.4,89.16,741.51,689.35,15.47,61,325,25,5.3
827,851,2507198,5715632,1328.42004,273.54999,556.62,12.8192,4.2423,23.37,2630,0.5779,9104.89737,0,414.91,151.33,915.35,311.5,165.1,41,220,13,5.3
828,852,2508112,5715648,1397.93994,277.54001,573.39001,12.1438,3.8736,22.5302,2421,0.9214,6173.19009,0,1002.75,1039.87,665.54,851.08,89.65,179,295,18,5.3
829,853,2509026,5715665,1475.91003,282.01001,590.67999,11.476,3.5299,21.68,2215,0.7596,8106.37094,0,1626.53,1723.14,635.02,685.22,128.18,280,340,21,5.3
830,854,2509940,5715681,1516.39001,284.31,599.14001,11.0632,3.3142,21.1539,2089,0.8963,7190.55385,0,2389.5,952.73,914.41,951.52,98.34,388,315,30,5.3
831,855,2510854,5715698,1599.58997,289.79999,615.70001,10.2016,2.8698,20.0488,1824,0.6046,11750.25877,0,3217.96,151.93,1251.25,1058.8,330.78,641,125,5,6.1
832,856,2511769,5715714,1674.33997,295.23999,628.91998,10.5878,3.2312,20.431,1935,0.7279,9739.43003,0,3048.26,228.29,881.55,807.82,42.99,485,70,0,5.3
833,857,2512683,5715731,1725.13,299.10001,634.78998,11.6961,4.0605,21.6729,2264,0.7985,8330.55217,0,2143.96,7.05,94.26,525.04,455.39,338,345,12,5.3
834,858,2513597,5715747,1739.41003,300.31,630.20001,12.1309,4.4639,22.103,2389,0.5087,12722.25914,0,1254.35,348.58,294.26,740.06,250.94,140,150,20,5.3
835,859,2514511,5715764,1713.21997,298.07001,614.62,12.0619,4.5477,21.9267,2363,0.8808,7276.63371,0,456.27,352.21,324.37,402.78,186.3,94,310,25,5.3
836,860,2515425,5715780,1686.32996,295.47,603.26001,11.9796,4.5592,21.781,2336,0.8684,7321.49387,0,347.93,265.08,808.99,308.1,140.08,127,330,29,5.3
837,861,2516339,5715797,1621.63,290.04999,578.12,11.7617,4.5474,21.426,2265,0.8844,7076.70396,0,1091.01,664.47,1402.16,833.63,152.37,223,305,36,6.1
838,862,2517254,5715813,1546.80005,283.63,550.73999,11.7659,4.6735,21.3397,2262,0.3702,16305.87582,0,1887.48,999.4,589.74,459.96,273.4,372,290,12,5.3
839,863,2518168,5715830,1470.25,276.26999,523.20001,12.1348,5.0234,21.6967,2368,0.5328,10638.71451,0,1737.97,1315.09,634.6,913.18,177.19,324,200,27,6.1
840,864,2519082,5715846,1401.75,268.51999,498.38,12.1666,5.1392,21.662,2375,0.5914,9237.39334,0,1837.56,1875.02,1457.91,1610.96,4.08,238,42,17,5.3
841,865,2519996,5715863,1381.13,266.85999,490.17999,12.478,5.3751,22.0061,2467,0.7883,6730.92523,0,2314.16,2368.15,2336.95,2162.84,147.71,150,339,16,5.3
842,866,2482532,5714272,889.75,217.36,383.38,12.5756,3.73,23.4322,2603,0.8588,4570.77532,0,1047.26,55.8,909.49,69.24,361.09,15,0,0,6.7
843,867,2483446,5714289,926.47998,225.53999,395.92999,12.4875,3.6869,23.3095,2576,0.5799,7094.82193,0,871.15,804.32,982.86,812.99,259.82,74,330,12,5.6
844,868,2484360,5714305,983.48999,237.28999,416.47,12.2578,3.5651,23.0012,2506,0.5019,8837.41968,0,1402,1507.21,1618.45,1388.31,74.28,98,120,25,5.6
845,869,2485274,5714322,1038.27002,247.89999,436.45999,12.1811,3.5393,22.8784,2482,0.7009,6715.05299,0,686.82,799.51,992.6,557.52,97.89,255,235,12,6.1
846,870,2486188,5714338,1088.89001,256.81,455.48001,12.0715,3.4905,22.7185,2449,0.7519,6610.49027,0,495.49,36.49,268.66,44.09,104.06,40,275,11,6.1
847,871,2487102,5714355,1136.65002,264.28,474.04001,11.5735,3.1916,22.0953,2298,0.6228,8613.65139,0,1274.1,910.99,883.39,743.35,192.96,362,240,15,5.6
848,872,2488017,5714371,1183.29004,270.70001,492.75,11.4405,3.1237,21.912,2257,0.598,9412.88618,0,2161,1806.39,1592.91,201.89,54.73,131,60,32,5.6
849,873,2488931,5714388,1202.16003,272.47,501.09,11.1957,2.9751,21.6076,2183,0.8398,6921.2877,0,3063.21,1989.82,2068.59,619.98,166.01,330,230,12,5.6
850,874,2489845,5714404,1247,277.23001,520.16998,11.1723,2.974,21.5594,2174,0.8266,7289.38418,0,2397.55,1483.85,2633.09,1433.54,1.5,297,25,30,5.6
851,875,2490759,5714421,1291.15002,281.04999,539.65997,11.6515,3.2919,22.1165,2317,0.6177,9733.80835,0,1486.47,1250.15,2240.97,707.38,113.51,259,120,28,5.6
852,876,2491673,5714437,1330.90002,283.10999,558.47998,12.294,3.7119,22.8717,2510,0.6249,9457.59817,0,584.82,604.15,1341.51,784.81,76.31,190,75,28,5.6
853,877,2492587,5714454,1362.58997,282.73001,575.41998,12.8503,4.0748,23.5262,2676,0.8358,6950.34712,0,223.07,98.46,498,298.25,63.39,0,0,0,5.6
854,878,2493502,5714470,1392.12,282.22,591.51001,12.6149,3.9299,23.2338,2603,0.6331,9480.35978,0,383.4,348.74,3.72,382.92,325.46,55,250,0,6.1
855,879,2494416,5714487,1402.53003,281.88,597.65997,12.3455,3.7599,22.9067,2521,0.4854,12659.62126,0,1236.73,1089.84,466.75,1038.21,131.78,348,265,20,6.1
856,880,2495330,5714503,1394.87,281.32999,596.94,11.2746,3.0982,21.5934,2198,0.8001,8187.85855,0,1318.15,1127.77,492.78,1028.92,28.22,245,140,15,6.1
857,881,2496244,5714519,1372.87,278.97,590.63,11.0151,2.9344,21.2769,2118,0.5828,11264.20769,0,1883.26,1019.73,1258.37,1101.08,90.79,414,210,26,6.1
858,882,2497158,5714536,1345.20996,276.69,581.63,10.9244,2.8768,21.1646,2088,0.7595,8521.5158,0,2615.65,873.81,1544.72,1655.41,125.18,410,225,20,6.1
859,883,2498073,5714552,1315.70996,274.35001,571.73999,10.7424,2.7599,20.9447,2031,0.5266,12174.55411,0,3332.23,634.07,1760.44,2434.5,180.11,351,220,46,6.1
860,884,2498987,5714569,1300.81006,273.16,566.71002,10.4123,2.5484,20.5486,1931,0.649,10007.8973,0,2700.57,668.07,1866.07,2220.23,95.61,525,200,16,6.1
861,885,2499901,5714585,1271.40002,270.79001,556.67999,10.6321,2.6869,20.8128,1995,0.7917,7873.80022,0,1791.26,1443.34,1240.76,1352.87,139.72,447,50,30,6.1
862,886,2500815,5714602,1243.06995,268.44,546.90997,11.6099,3.3089,21.987,2287,0.5621,10075.42731,0,892.12,561.18,858.21,635.23,206.95,229,115,0,6.1
863,887,2501729,5714618,1216.89001,266.17999,537.75,12.2951,3.7444,22.8116,2491,0.4536,11621.46262,0,174.94,220.86,380.62,242.37,47.91,68,200,0,5.3
864,888,2502643,5714635,1195.62,264.20001,530.15002,12.8099,4.0718,23.4334,2643,0.4662,10690.6546,0,143.77,103.87,478.17,303.38,220.91,41,110,10,5.3
865,889,2507214,5714717,1314.22998,270.57001,564.16998,12.7889,4.1185,23.4448,2619,0.6704,7882.91681,0,630.34,89.9,945.96,709.39,533.9,67,140,7,5.3
866,890,2508128,5714734,1389.27002,274.67999,582.26001,12.3368,3.8934,22.8704,2478,0.7596,7409.62386,0,884.79,763.98,171.38,841.42,54.07,160,40,17,5.3
867,891,2509043,5714750,1478.82996,279.37,602.09998,11.7339,3.5976,22.0902,2292,0.7667,7919.967,0,1360.9,1360.72,396.37,1292.47,184.14,259,265,25,5.3
868,892,2509957,5714767,1527.19995,281.88,612.32001,11.2211,3.3223,21.4393,2135,0.6975,9188.26601,0,2030.66,861.83,1093.44,1268.08,76.84,428,155,27,6.1
869,893,2510871,5714783,1627.56006,287.48999,632.75,10.4034,2.9145,20.377,1884,0.7279,9691.04557,0,2839.75,3.84,1882.9,360.95,259.95,539,75,0,5.6
870,894,2511785,5714800,1725.44995,293.92001,651.5,10.6634,3.2026,20.5998,1957,0.7757,9220.38196,0,2418.96,419.09,1342.64,15.69,135.12,362,125,5,5.3
871,895,2512699,5714817,1798.72998,299.14999,662.65997,11.1838,3.6615,21.1301,2109,0.8217,8577.1207,0,2004.07,782.9,535.56,625.73,170.5,273,340,25,5.3
872,896,2513613,5714833,1820.29004,300.85001,658.89001,11.0357,3.6958,20.8567,2059,0.8824,8109.57305,0,1749.01,1226.55,542.86,1535.53,203.95,289,305,30,5.3
873,897,2514528,5714850,1786.01001,298.32001,639.96002,10.8503,3.7061,20.5381,1998,0.7621,9361.60634,0,1261.86,1235.48,971.55,1262.91,144.27,338,260,26,5.3
874,898,2515442,5714866,1753.68005,295.54001,626.85999,11.2031,3.9951,20.9135,2102,0.8204,8346.07217,0,1244.36,1179.11,1434.8,1214.05,152.06,406,350,20,6.1
875,899,2516356,5714883,1682.17004,290.32999,599.88,11.8338,4.5226,21.5763,2287,0.7785,8149.53539,0,919.04,1466.63,1170.15,1507.06,342.42,351,64,15,5.3
876,900,2517270,5714899,1604.97998,284.34,572.13,12.437,5.0261,22.2102,2465,0.6596,8916.24483,0,1066.28,1894.32,762.59,1143.08,264.5,212,355,20,6.1
877,901,2518184,5714916,1528.09998,277.41,544.90997,12.943,5.4565,22.735,2613,0.5183,10583.1878,0,1752.56,2107.85,552.49,502.17,52.72,16,225,23,6.1
878,902,2519098,5714932,1457.83997,270.04001,520.10999,13.1228,5.6623,22.8798,2664,0.4788,10928.04692,0,2582.96,2574.88,1113.41,871.26,48.83,77,90,29,6.1
879,903,2520012,5714949,1379,257.92999,493.85001,13.1564,5.7541,22.863,2672,0.765,6486.45029,0,3057.29,3103.22,1961.27,1624.83,863.08,126,35,19,5.3
880,904,2483462,5713375,848.35999,208.03999,368.94,12.5821,3.7265,23.4456,2602,0.879,4290.96871,0,199.74,510.79,396.6,1359.6,83.32,30,315,12,5.6
881,905,2484376,5713391,901.71997,219.17999,388.10001,12.5581,3.7346,23.386,2594,0.7776,5164.51659,0,1108.22,596.08,1299.01,801.68,110.7,84,255,35,5.6
882,906,2485291,5713408,956.20001,230.03999,407.69,12.6024,3.7845,23.4101,2607,0.8736,4860.84277,0,614.39,218.27,1088.06,112.45,763.68,0,0,0,5.6
883,907,2486205,5713424,1009.15002,239.87,427.10999,12.4759,3.7234,23.2318,2568,0.5928,7620.9387,0,524.71,412.49,592.37,379.69,967.98,84,110,35,5.6
884,908,2487119,5713440,1061.33997,248.74001,446.76001,12.0991,3.5005,22.7556,2454,0.5732,8494.80633,0,1305.11,1236.28,1090.52,63.25,774.74,53,110,32,5.6
885,909,2488033,5713457,1114.25,256.92001,467.23001,11.4985,3.1325,22.0133,2272,0.8829,6027.32506,0,2177.94,1531.28,1923.57,516.67,383.81,321,265,18,5.6
886,910,2488947,5713473,1135.98999,259.45999,476.44,11.4603,3.1152,21.9574,2260,0.4715,11524.38073,0,3075.03,1211.03,2807.33,1040.68,282.6,426,85,10,5.6
887,911,2489861,5713490,1188.45996,266.10001,497.98999,11.9296,3.4277,22.5016,2400,0.8705,6304.90859,0,2505.15,697.07,3309.46,1347.35,202.87,307,50,12,5.6
888,912,2490776,5713506,1266.09998,276.19,530.23999,12.2208,3.6396,22.8173,2488,0.6294,9042.67585,0,1652.65,391.25,2525.09,468.9,248.37,96,230,28,5.3
889,913,2491690,5713523,1313.19995,279.76999,551.59003,12.688,3.9471,23.3631,2627,0.5891,9681.10949,0,926.81,29.03,1676.29,267.71,829.48,1,0,0,5.6
890,914,2492604,5713539,1352.81995,280.76999,571.45001,12.8728,4.072,23.5729,2681,0.9769,5916.73783,0,775.85,674.25,957.47,1096.13,253.76,0,0,0,5.6
891,915,2493518,5713556,1390.23999,280.92001,590.97998,12.8123,4.0383,23.4911,2661,0.7271,8163.67505,0,1158.53,24.37,792.72,679.2,226.15,13,0,0,5.6
892,916,2494432,5713572,1406.79004,280.92001,599.83002,12.7021,3.9696,23.3552,2627,0.4842,12467.27594,0,430.05,181.74,134.62,176.51,30.66,18,0,0,5.3
893,917,2495347,5713589,1401.06006,279.35999,601.04999,12.3534,3.7488,22.9314,2520,0.6529,9407.99659,0,608,228.52,506.63,136.83,65.98,52,180,4,5.3
894,918,2496261,5713605,1369.17004,276.75,591.12,12.046,3.5527,22.5595,2426,0.5719,10716.20529,0,1468.49,145.14,528.53,392.55,74.75,99,155,0,5.3
895,919,2497175,5713622,1336.90002,274.17999,580.95001,11.78,3.3813,22.2396,2344,0.9187,6633.80053,0,2364.67,34.02,632.63,1291.11,9.31,155,0,9,5.3
896,920,2498085,5713637,1305.92004,271.67999,571.26001,10.9559,2.852,21.2527,2094,0.9682,6520.06656,0,3266.59,7.95,1045.51,2198.4,49.36,297,250,21,5.3
897,921,2499003,5713655,1277.01001,269.38,562.27002,10.3961,2.4902,20.5849,1923,0.8701,7395.43915,0,2777.78,618.2,1529.03,2183.53,225.87,565,225,32,6.1
898,922,2499917,5713671,1263.55005,268.34,558.10999,10.7923,2.7404,21.0626,2041,0.8529,7242.37151,0,1905.67,1464.03,628.63,1291.77,45.76,263,350,20,6.1
899,923,2500832,5713688,1238.78003,266.44,550.53998,11.6529,3.2837,22.1018,2298,0.8748,6498.84175,0,1102.41,849.88,108.61,489.35,14.38,130,310,19,5.3
900,924,2501746,5713704,1217.17004,264.64001,544.12,12.2633,3.6661,22.8438,2479,0.823,6498.57471,0,611.16,534.17,390.57,559.24,42.64,71,140,28,5.3
901,925,2502660,5713721,1201.41003,263.22,539.79999,12.6659,3.915,23.3406,2597,0.7324,7002.76348,0,197.82,171.51,443.38,472.29,96.76,44,240,15,5.3
902,926,2503574,5713737,1195.53003,262.48999,539.01001,12.9668,4.0986,23.7206,2685,0.8396,5945.52965,0,970.08,959.55,1092.9,1063.25,896.99,29,10,0,5.3
903,928,2508145,5713820,1372.95996,272.03,589.76001,12.5553,3.9235,23.2479,2543,0.7583,7341.92203,0,135.32,117.22,108.42,56.75,79.07,17,0,0,5.3
904,929,2509059,5713836,1475.34998,277.14001,612.04999,12.1133,3.7413,22.648,2405,0.5981,9945.51243,0,808.78,664.97,57.63,606.71,144,118,135,0,5.3
905,930,2509973,5713853,1532,279.95001,623.96002,11.7341,3.5574,22.1504,2288,0.5438,11443.73111,0,1709.92,1166.23,851.96,1478.7,243.85,283,195,13,5.3
906,931,2510887,5713869,1651.04004,286.01999,648.48999,11.0295,3.2324,21.2118,2071,0.771,8819.7768,0,2580.94,569.77,1753.72,899.51,26.59,383,160,27,6.1
907,932,2511802,5713886,1773.26001,292.95999,673.16998,10.3677,2.9398,20.3195,1867,0.8074,9198.90814,0,1776.74,28.52,1828.31,816.65,419.08,566,110,24,5.6
908,933,2512716,5713902,1878.89001,299.22,692.65002,10.4061,3.0955,20.2659,1874,0.8707,8776.75382,0,1151.72,934.74,1352.58,1185.23,426.47,589,270,15,6.1
909,934,2513630,5713919,1908.15002,301.28,689.72998,10.8474,3.5078,20.6956,2002,0.5668,13115.47064,0,1058.34,1848.6,1309.31,1836,121.37,482,170,24,6.1
910,935,2514544,5713935,1852.67004,298.26999,662.90002,11.5641,4.094,21.4571,2213,0.7255,9509.52418,0,1588.1,2145.85,897.9,2151.61,210.67,355,90,25,5.6
911,936,2515458,5713952,1811.93994,295.34,647.51001,11.7577,4.2806,21.6412,2269,0.6718,9957.22317,0,1048.69,2093.23,592.13,2113.47,30.06,179,220,22,5.6
912,937,2516372,5713968,1729.45996,289.73999,618.17999,11.9108,4.5001,21.7315,2311,0.6814,9383.84994,0,135.37,2283.25,346.21,1995.07,55.73,65,70,16,5.6
913,938,2517287,5713985,1647.42004,283.57001,589.42999,11.9937,4.6672,21.743,2332,0.9555,6417.65144,0,595.09,2708.29,57.77,1118.25,12.17,64,310,14,5.6
914,939,2518201,5714001,1551.12,277.38,554.17999,12.7476,5.2913,22.5342,2555,0.9399,5952.42757,0,1509.17,2964.17,369.28,380.15,306.99,160,345,40,5.6
915,940,2485307,5712493,880.56,214.37,380.41,12.5522,3.7302,23.3745,2590,0.7416,5339.85144,0,1380.95,271.37,357.17,8.7,426.93,8,0,0,5.6
916,941,2486221,5712510,965.26001,230.64,411.63,12.3256,3.6154,23.065,2522,0.7738,5664.05514,0,1333.25,1030.45,142.98,344.88,1040.9,55,290,30,5.6
917,942,2487135,5712526,1019.23999,240.17,431.62,12.0492,3.4559,22.7099,2438,0.4665,10100.11666,0,1817.5,1401.49,970.5,690.58,394.05,241,150,15,6.1
918,943,2488050,5712543,1074.90002,249.22,452.78,11.6816,3.2363,22.2479,2326,0.8204,6204.75367,0,2544.69,869.65,1858.66,1175.81,302.41,294,292,24,5.6
