SBS_name,SBS_number,general_method,single_value_[m],sample_size,valid,reference,mean_CH_[m],maximum_CH_[m],minimum_CH_[m],number_of_replicates,standard_deviation,standard_error,collection_date,original_reference,country,external_support_structure
Reynoutria_japonica,27574,observation (like obvious taxonomical traits),1,,1,ECOFLORA - database of the ecological flora of the british isles,,,1,,,,,"Clapham, A. R.(1987): Flora of the British Isles, 3rd ed, Cambridge University Press, Cambridge []",,unknown
Reynoutria_japonica,27574,derivation from photos or drawings,1.5,,1,BIOPOP April 2005,,2,1,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Reynoutria_sachalinensis,27578,observation (like obvious taxonomical traits),3,,1,ECOFLORA - database of the ecological flora of the british isles,,3,,,,,,"Clapham, A. R.(1987): Flora of the British Isles, 3rd ed, Cambridge University Press, Cambridge []",,unknown
Reynoutria_sachalinensis,27578,derivation from photos or drawings,3,,1,BIOPOP April 2005,,4,2,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Rheum_rhabarbarum,27584,derivation from photos or drawings,1.4,,1,BIOPOP April 2005,,2,0.8,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Rumex_acetosa,27593,observation (like obvious taxonomical traits),1,,1,ECOFLORA - database of the ecological flora of the british isles,,1,,,,,,"Clapham, A. R.(1987): Flora of the British Isles, 3rd ed, Cambridge University Press, Cambridge []",,unknown
Rumex_acetosa,27593,derivation from photos or drawings,0.475,,1,BIOPOP April 2005,,0.7,0.25,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Rumex_acetosa,27593,actual measurement (following LEDA data standards),0.04,9,-2,"Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no",0.04,0.08,0.01,,,,,,NORWAY,unknown
Rumex_acetosella,27601,derivation from photos or drawings,0.15,,1,BIOPOP April 2005,,0.2,0.1,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Rumex_alpinus,27602,observation (like obvious taxonomical traits),0.55,,1,ECOFLORA - database of the ecological flora of the british isles,,0.8,0.3,,,,,"Clapham, A. R.(1987): Flora of the British Isles, 3rd ed, Cambridge University Press, Cambridge []",,unknown
Rumex_alpinus,27602,observation (like obvious taxonomical traits),0.3,,1,ECOFLORA - database of the ecological flora of the british isles,,,0.3,,,,,"Clapham, A. R.(1987): Flora of the British Isles, 3rd ed, Cambridge University Press, Cambridge []",,unknown
Rumex_aquaticus,27607,observation (like obvious taxonomical traits),1.4,,1,ECOFLORA - database of the ecological flora of the british isles,,2,0.8,,,,,"Clapham, A. R.(1987): Flora of the British Isles, 3rd ed, Cambridge University Press, Cambridge []",,unknown
Rumex_aquaticus,27607,derivation from photos or drawings,0.8,,1,BIOPOP April 2005,,1.1,0.5,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Rumex_aquaticus,27607,observation (like obvious taxonomical traits),0.8,,1,ECOFLORA - database of the ecological flora of the british isles,,,0.8,,,,,"Clapham, A. R.(1987): Flora of the British Isles, 3rd ed, Cambridge University Press, Cambridge []",,unknown
Rumex_conglomeratus,27623,observation (like obvious taxonomical traits),1,,1,ECOFLORA - database of the ecological flora of the british isles,,1,,,,,,"Clapham, A. R.(1987): Flora of the British Isles, 3rd ed, Cambridge University Press, Cambridge []",,unknown
Rumex_conglomeratus,27623,derivation from photos or drawings,0.45,,1,BIOPOP April 2005,,0.65,0.25,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Polygonum_hydropiper,27636,observation (like obvious taxonomical traits),0.5,,1,ECOFLORA - database of the ecological flora of the british isles,,0.75,0.25,,,,,"Clapham, A. R.(1987): Flora of the British Isles, 3rd ed, Cambridge University Press, Cambridge []",,unknown
Polygonum_hydropiper,27636,derivation from photos or drawings,0.4,,1,BIOPOP April 2005,,0.55,0.25,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Polygonum_hydropiper,27636,observation (like obvious taxonomical traits),0.25,,1,ECOFLORA - database of the ecological flora of the british isles,,,0.25,,,,,"Clapham, A. R.(1987): Flora of the British Isles, 3rd ed, Cambridge University Press, Cambridge []",,unknown
Polygonum_maritimum,27651,observation (like obvious taxonomical traits),0.5,,1,ECOFLORA - database of the ecological flora of the british isles,,0.5,,,,,,"Stace, C. A.(1992): New Flora of the British Isles, Cambridge University Press. []",,unknown
Polygonum_minus,27653,observation (like obvious taxonomical traits),0.2,,1,ECOFLORA - database of the ecological flora of the british isles,,0.3,0.1,,,,,"Clapham, A. R.(1987): Flora of the British Isles, 3rd ed, Cambridge University Press, Cambridge []",,unknown
Polygonum_minus,27653,observation (like obvious taxonomical traits),0.1,,1,ECOFLORA - database of the ecological flora of the british isles,,,0.1,,,,,"Clapham, A. R.(1987): Flora of the British Isles, 3rd ed, Cambridge University Press, Cambridge []",,unknown
Polygonum_minus,27653,derivation from photos or drawings,0.225,,1,BIOPOP April 2005,,0.35,0.1,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Polygonum_mite,27654,derivation from photos or drawings,0.325,,1,BIOPOP April 2005,,0.55,0.1,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Polygonum_neglectum,27655,derivation from photos or drawings,0.3,,1,BIOPOP April 2005,,0.3,,,,,,"Haeupler, H. (2000): Bildatlas der Farn- und Bl¸tenpflanzen Deutschlands",GERMANY,unknown
Polygonum_oxyspermum,27660,observation (like obvious taxonomical traits),0.55,,1,ECOFLORA - database of the ecological flora of the british isles,,1,0.1,,,,,"Clapham, A. R.(1987): Flora of the British Isles, 3rd ed, Cambridge University Press, Cambridge []",,unknown
Polygonum_oxyspermum,27660,observation (like obvious taxonomical traits),0.1,,1,ECOFLORA - database of the ecological flora of the british isles,,,0.1,,,,,"Clapham, A. R.(1987): Flora of the British Isles, 3rd ed, Cambridge University Press, Cambridge []",,unknown
Polygonum_oxyspermum,27660,derivation from photos or drawings,0.55,,1,BIOPOP April 2005,,1,0.1,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Polygonum_persicaria,27673,observation (like obvious taxonomical traits),0.5,,1,ECOFLORA - database of the ecological flora of the british isles,,0.75,0.25,,,,,"Clapham, A. R.(1987): Flora of the British Isles, 3rd ed, Cambridge University Press, Cambridge []",,unknown
Polygonum_persicaria,27673,derivation from photos or drawings,0.4,,1,BIOPOP April 2005,,0.7,0.1,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Polygonum_persicaria,27673,observation (like obvious taxonomical traits),0.25,,1,ECOFLORA - database of the ecological flora of the british isles,,,0.25,,,,,"Clapham, A. R.(1987): Flora of the British Isles, 3rd ed, Cambridge University Press, Cambridge []",,unknown
Polygonum_rurivagum,27680,observation (like obvious taxonomical traits),0.3,,1,ECOFLORA - database of the ecological flora of the british isles,,0.3,,,,,,"Clapham, A. R.(1987): Flora of the British Isles, 3rd ed, Cambridge University Press, Cambridge []",,unknown
Fagopyrum_esculentum,27702,derivation from photos or drawings,0.375,,1,BIOPOP April 2005,,0.6,0.15,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Fagopyrum_tataricum,27706,derivation from photos or drawings,0.5,,1,BIOPOP April 2005,,0.7,0.3,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Koenigia_islandica,27709,observation (like obvious taxonomical traits),0.035,,1,ECOFLORA - database of the ecological flora of the british isles,,0.06,0.01,,,,,"Clapham, A. R.(1987): Flora of the British Isles, 3rd ed, Cambridge University Press, Cambridge []",,unknown
Koenigia_islandica,27709,observation (like obvious taxonomical traits),0.01,,1,ECOFLORA - database of the ecological flora of the british isles,,,0.01,,,,,"Clapham, A. R.(1987): Flora of the British Isles, 3rd ed, Cambridge University Press, Cambridge []",,unknown
Oxyria_digyna,27715,observation (like obvious taxonomical traits),0.175,,1,ECOFLORA - database of the ecological flora of the british isles,,0.3,0.05,,,,,"Clapham, A. R.(1987): Flora of the British Isles, 3rd ed, Cambridge University Press, Cambridge []",,unknown
Oxyria_digyna,27715,derivation from photos or drawings,0.075,,1,BIOPOP April 2005,,0.1,0.05,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Oxyria_digyna,27715,observation (like obvious taxonomical traits),0.05,,1,ECOFLORA - database of the ecological flora of the british isles,,,0.05,,,,,"Clapham, A. R.(1987): Flora of the British Isles, 3rd ed, Cambridge University Press, Cambridge []",,unknown
Polygonum_amphibium,27725,observation (like obvious taxonomical traits),0.525,,1,ECOFLORA - database of the ecological flora of the british isles,,0.75,0.3,,,,,"Clapham, A. R.(1987): Flora of the British Isles, 3rd ed, Cambridge University Press, Cambridge []",,unknown
Polygonum_amphibium,27725,observation (like obvious taxonomical traits),0.3,,1,ECOFLORA - database of the ecological flora of the british isles,,,0.3,,,,,"Clapham, A. R.(1987): Flora of the British Isles, 3rd ed, Cambridge University Press, Cambridge []",,unknown
Polygonum_amphibium,27725,derivation from photos or drawings,0.475,,1,BIOPOP April 2005,,0.7,0.25,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Polygonum_arenastrum,27735,observation (like obvious taxonomical traits),0.175,,1,ECOFLORA - database of the ecological flora of the british isles,,0.3,0.05,,,,,"Clapham, A. R.(1987): Flora of the British Isles, 3rd ed, Cambridge University Press, Cambridge []",,unknown
Polygonum_arenastrum,27735,observation (like obvious taxonomical traits),0.05,,1,ECOFLORA - database of the ecological flora of the british isles,,,0.05,,,,,"Clapham, A. R.(1987): Flora of the British Isles, 3rd ed, Cambridge University Press, Cambridge []",,unknown
Polygonum_aviculare,27740,observation (like obvious taxonomical traits),2,,1,ECOFLORA - database of the ecological flora of the british isles,,2,,,,,,"Clapham, A. R.(1987): Flora of the British Isles, 3rd ed, Cambridge University Press, Cambridge []",,unknown
Polygonum_aviculare,27740,derivation from photos or drawings,0.275,,1,BIOPOP April 2005,,0.5,0.05,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Polygonum_bistorta,27743,observation (like obvious taxonomical traits),0.375,,1,ECOFLORA - database of the ecological flora of the british isles,,0.5,0.25,,,,,"Clapham, A. R.(1987): Flora of the British Isles, 3rd ed, Cambridge University Press, Cambridge []",,unknown
Polygonum_bistorta,27743,observation (like obvious taxonomical traits),0.25,,1,ECOFLORA - database of the ecological flora of the british isles,,,0.25,,,,,"Clapham, A. R.(1987): Flora of the British Isles, 3rd ed, Cambridge University Press, Cambridge []",,unknown
Polygonum_bistorta,27743,derivation from photos or drawings,0.525,,1,BIOPOP April 2005,,0.8,0.25,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Polygonum_boreale,27745,observation (like obvious taxonomical traits),1,,1,ECOFLORA - database of the ecological flora of the british isles,,1,,,,,,"Clapham, A. R.(1987): Flora of the British Isles, 3rd ed, Cambridge University Press, Cambridge []",,unknown
Polygonum_lapathifolium,27747,observation (like obvious taxonomical traits),1,,1,ECOFLORA - database of the ecological flora of the british isles,,1,,,,,,"Clapham, A. R.(1987): Flora of the British Isles, 3rd ed, Cambridge University Press, Cambridge []",,unknown
Polygonum_lapathifolium,27747,derivation from photos or drawings,0.475,,1,BIOPOP April 2005,,0.75,0.2,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Plantago_media,27756,observation (like obvious taxonomical traits),0.425,,1,ECOFLORA - database of the ecological flora of the british isles,,0.8,0.05,,,,,"Sagar, G. R. (1964): no title given, publication in Journal of Ecology issue: 52 pages: 189-221 [52]",,unknown
Plantago_media,27756,observation (like obvious taxonomical traits),0.05,,1,ECOFLORA - database of the ecological flora of the british isles,,,0.05,,,,,"Sagar, G. R. (1964): no title given, publication in Journal of Ecology issue: 52 pages: 189-221 [52]",,unknown
Plantago_media,27756,derivation from photos or drawings,0.04,,1,BIOPOP April 2005,,0.05,0.03,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Plantago_major,27829,observation (like obvious taxonomical traits),0.6,,1,ECOFLORA - database of the ecological flora of the british isles,,0.6,,,,,,"Stace, C. A.(1992): New Flora of the British Isles, Cambridge University Press. []",,unknown
Plantago_major,27829,derivation from photos or drawings,0.14,,1,BIOPOP April 2005,,0.25,0.03,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Plantago_maritima,27843,observation (like obvious taxonomical traits),0.4,,1,ECOFLORA - database of the ecological flora of the british isles,,0.4,,,,,,"Stace, C. A.(1992): New Flora of the British Isles, Cambridge University Press. []",,unknown
Plantago_maritima,27843,derivation from photos or drawings,0.175,,1,BIOPOP April 2005,,0.25,0.1,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Plantago_maritima,27843,actual measurement (following LEDA data standards),0.12,10,-2,"Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de",0.14,0.25,0.07,,,,,,GERMANY,no
Plantago_maritima_s._maritima,27848,actual measurement (following LEDA data standards),1.4,10,-2,"Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Wilmann), E-Mail: (bodil.wilmann@nina.no)",1.3,2,0.3,,,,,,NORWAY,unknown
Littorella_uniflora,27852,derivation from photos or drawings,0.095,,1,BIOPOP April 2005,,0.15,0.04,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Plantago_alpina,27858,derivation from photos or drawings,0.065,,1,BIOPOP April 2005,,0.1,0.03,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Plantago_lanceolata,27860,field experiment,0.07,30,1,"Lavergne, SÈbastian(2003): Do rock endemic and widespread plant species differ under the Leaf-Height-Seed...",0.07,,,1,,,00:00.0,"Lavergne, SÈbastian(2003): Do rock endemic and widespread plant species differ under the Leaf-Height-Seed...",FRANCE,no
Plantago_lanceolata,27860,derivation from photos or drawings,0.15,,1,BIOPOP April 2005,,0.25,0.05,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Plantago_lanceolata,27860,observation (like obvious taxonomical traits),0.275,,1,ECOFLORA - database of the ecological flora of the british isles,,0.4,0.15,,,,,"Sagar, G. R. (1964): no title given, publication in Journal of Ecology issue: 52 pages: 189-221 [52]",,unknown
Plantago_lanceolata,27860,observation (like obvious taxonomical traits),0.15,,1,ECOFLORA - database of the ecological flora of the british isles,,,0.15,,,,,"Sagar, G. R. (1964): no title given, publication in Journal of Ecology issue: 52 pages: 189-221 [52]",,unknown
Plantago_arenaria,27863,laboratory/greenhouse/garden experiment,0.33,5,-2,"Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de",0.31,0.35,0.25,,,,,,GERMANY,no
Phytolacca_americana,27870,unknown,3,,1,BIOPOP April 2005,,3,,,,,,"Cooper, M. R. (1984): Poisonous plants in Britain and their effects on animals and man",,unknown
Pittosporum_crassifolium,27875,observation (like obvious taxonomical traits),10,,1,ECOFLORA - database of the ecological flora of the british isles,,10,,,,,,"Clapham, A. R.(1987): Flora of the British Isles, 3rd ed, Cambridge University Press, Cambridge []",,unknown
Plantago_atrata,27890,derivation from photos or drawings,0.09,,1,BIOPOP April 2005,,0.15,0.03,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Plantago_coronopus,27899,derivation from photos or drawings,0.045,,1,BIOPOP April 2005,,0.08,0.01,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Plantago_coronopus,27899,laboratory/greenhouse/garden experiment,0.04,10,-2,"Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de",0.04,0.08,0.02,,,,,,GERMANY,no
Plantago_coronopus,27899,observation (like obvious taxonomical traits),0,,1,ECOFLORA - database of the ecological flora of the british isles,,,0,,,,,"Dodds, J. C.(1953): no title given, publication in Journal of Ecology issue: 41 pages: 447-478 [41]",,unknown
Plantago_coronopus,27899,observation (like obvious taxonomical traits),0.06,,1,ECOFLORA - database of the ecological flora of the british isles,,0.12,0,,,,,"Dodds, J. C.(1953): no title given, publication in Journal of Ecology issue: 41 pages: 447-478 [41]",,unknown
