SBS_name,SBS_number,general_method,diaspore_type,single_value_[mg],sample_size,valid,median,reference,mean_SM_[mg],maximum_SM_[mg],minimum_SM_[mg],number_of_replicates,general_comment,Drying_method,original_reference,diaspore_type_code
Hierochloe_odorata,42519,actual measurement,one-seeded generative dispersule,0.639,,-4,,BIOLFLOR database,0.639,,,,,Air dried weight,,2a
Hierochloe_odorata,42519,actual measurement,one-seeded generative dispersule,0.75825,4,1,,"Source data from University of Regensburg, Chair of Botany, DE (Römermann), E-Mail: roemermann@em.uni-frankfurt.de",0.75825,0.778,0.738,100,,Air dried weight,,2a
Hierochloe_odorata,42519,actual measurement,germinule,0.639,,-4,,BIOLFLOR database,0.639,,,,,Air dried weight,,3
Hippocrepis_comosa,21868,actual measurement,germinule,2.91,1,1,,"Götzenberger, Lars (lars.goetzenberger@ufz.de)",2.91,,,50,50-2000 air-dried matured seeds,Air dried weight,,3
Hippocrepis_comosa,21868,actual measurement,germinule,4.24,,-4,,BIOLFLOR database,4.24,4.48,4,,,Air dried weight,,3
Hippocrepis_comosa,21868,actual measurement,germinule,3.194,1,1,,"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk",3.194,,,50,,Air dried weight,,3
Hippocrepis_comosa,21868,actual measurement,one-seeded generative dispersule,4.24,,-4,,BIOLFLOR database,4.24,4.48,4,,,Air dried weight,,2a
Hippocrepis_comosa,21868,actual measurement,one-seeded generative dispersule,3.194,1,1,,"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk",3.194,,,50,,Air dried weight,,2a
Hippocrepis_comosa,21868,other,one-seeded generative dispersule,3.8952,1,1,,"Royal Botanic Gardens, Kew, Richmond, Surrey, TW9 3AB, UK (http://www.kew.org)",3.8952,,,1000,"1000 seed weight, unknown number of individuals",Air dried weight,,2a
Hippocrepis_comosa,21868,other,one-seeded generative dispersule,4.084,1,1,,"Royal Botanic Gardens, Kew, Richmond, Surrey, TW9 3AB, UK (http://www.kew.org)",4.084,,,1000,"1000 seed weight, unknown number of individuals",Air dried weight,,2a
Hippocrepis_comosa,21868,other,germinule,4.084,1,1,,"Royal Botanic Gardens, Kew, Richmond, Surrey, TW9 3AB, UK (http://www.kew.org)",4.084,,,1000,"1000 seed weight, unknown number of individuals",Air dried weight,,3
Hippocrepis_comosa,21868,other,germinule,3.8952,1,1,,"Royal Botanic Gardens, Kew, Richmond, Surrey, TW9 3AB, UK (http://www.kew.org)",3.8952,,,1000,"1000 seed weight, unknown number of individuals",Air dried weight,,3
Hippophae_rhamnoides,19002,other,germinule,12.4852,1,1,,"Royal Botanic Gardens, Kew, Richmond, Surrey, TW9 3AB, UK (http://www.kew.org)",12.4852,,,1000,"1000 seed weight, unknown number of individuals",Air dried weight,,3
Hippophae_rhamnoides,19002,actual measurement,multi-seeded generative dispersule,20.5685,8,1,,"Source data from University of Regensburg, Chair of Botany, DE (Römermann), E-Mail: roemermann@em.uni-frankfurt.de",20.5685,23.84,18.664,25,,Air dried weight,,2b
Hippophae_rhamnoides,19002,actual measurement,germinule,11.012,,-4,,BIOLFLOR database,11.012,14,7.5,,,Air dried weight,,3
Hippophae_rhamnoides,19002,actual measurement,one-seeded generative dispersule,9.02,1,1,,"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk",9.02,,,50,,Air dried weight,,2a
Hippophae_rhamnoides,19002,actual measurement,generative dispersule,250.777,,-4,,BIOLFLOR database,250.777,286.77,216.392,,,Air dried weight,,2
Hippuris_vulgaris,24425,actual measurement,germinule,0.935,,-4,,BIOLFLOR database,0.935,,,,,Air dried weight,,3
Hippuris_vulgaris,24425,actual measurement,one-seeded generative dispersule,0.746,1,1,,"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk",0.746,,,50,,Air dried weight,,2a
Hippuris_vulgaris,24425,other,germinule,1.0224,1,1,,"Royal Botanic Gardens, Kew, Richmond, Surrey, TW9 3AB, UK (http://www.kew.org)",1.0224,,,1000,"1000 seed weight, unknown number of individuals",Air dried weight,,3
Hippuris_vulgaris,24425,other,germinule,0.6512,1,1,,"Royal Botanic Gardens, Kew, Richmond, Surrey, TW9 3AB, UK (http://www.kew.org)",0.6512,,,1000,"1000 seed weight, unknown number of individuals",Air dried weight,,3
Hirschfeldia_incana,14011,other,germinule,0.4356,1,1,,"Royal Botanic Gardens, Kew, Richmond, Surrey, TW9 3AB, UK (http://www.kew.org)",0.4356,,,1000,"1000 seed weight, unknown number of individuals, Seeds dry.",Air dried weight,,3
Hirschfeldia_incana,14011,actual measurement,one-seeded generative dispersule,0.364,1,1,,"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk",0.364,,,50,,Air dried weight,,2a
Hirschfeldia_incana,14011,actual measurement,generative dispersule,0.18,1,1,,"Götzenberger, Lars (lars.goetzenberger@ufz.de)",0.18,,,1,n an replicates unknown,Air dried weight,,2
Holcus_lanatus,42613,other,one-seeded generative dispersule,0.3572,1,1,,"Royal Botanic Gardens, Kew, Richmond, Surrey, TW9 3AB, UK (http://www.kew.org)",0.3572,,,1000,"1000 seed weight, unknown number of individuals",Air dried weight,,2a
Holcus_lanatus,42613,actual measurement,generative dispersule,0.3527,10,1,,"Source data from University of Regensburg, Chair of Botany, DE (Römermann), E-Mail: roemermann@em.uni-frankfurt.de",0.3527,0.375,0.335333333,150,,Air dried weight,,2
Holcus_lanatus,42613,other,one-seeded generative dispersule,0.5612,1,1,,"Royal Botanic Gardens, Kew, Richmond, Surrey, TW9 3AB, UK (http://www.kew.org)",0.5612,,,1000,"1000 seed weight, unknown number of individuals",Air dried weight,,2a
Holcus_lanatus,42613,actual measurement,one-seeded generative dispersule,0.361,1,1,,"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk",0.361,,,50,,Air dried weight,,2a
Holcus_lanatus,42613,actual measurement,one-seeded generative dispersule,0.29,1,1,,"Götzenberger, Lars (lars.goetzenberger@ufz.de)",0.29,,,50,50-2000 air-dried matured seeds,Air dried weight,,2a
Holcus_lanatus,42613,actual measurement,one-seeded generative dispersule,0.322,1,1,,"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk",0.322,,,50,,Air dried weight,,2a
Holcus_lanatus,42613,actual measurement,germinule,0.31,,-4,,BIOLFLOR database,0.31,0.32,0.3,,,Air dried weight,,3
Holcus_lanatus,42613,actual measurement,germinule,0.361,1,1,,"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk",0.361,,,50,,Air dried weight,,3
Holcus_lanatus,42613,actual measurement,germinule,0.348,1,1,,"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk",0.348,,,50,,Air dried weight,,3
Holcus_lanatus,42613,actual measurement,germinule,0.322,1,1,,"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk",0.322,,,50,,Air dried weight,,3
Holcus_lanatus,42613,actual measurement,one-seeded generative dispersule,0.466,,-4,,BIOLFLOR database,0.466,0.508,0.4,,,Air dried weight,,2a
Holcus_lanatus,42613,actual measurement,one-seeded generative dispersule,0.31,,-4,,BIOLFLOR database,0.31,0.32,0.3,,,Air dried weight,,2a
Holcus_lanatus,42613,actual measurement,one-seeded generative dispersule,0.348,1,1,,"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk",0.348,,,50,,Air dried weight,,2a
Holcus_lanatus,42613,actual measurement (following LEDA data standards),germinule,0.22,1,-4,,"Source data from University of Groningen, Community and Conservation Ecology Group, NL (Steendam), Corresponding address: R.m.bekker@rug.nl",0.22,,,100,"used balance: Mettler H51, seed",Air dried weight,,3
Holcus_lanatus,42613,actual measurement (following LEDA data standards),one-seeded generative dispersule,0.47,1,-4,,"Source data from University of Groningen, Community and Conservation Ecology Group, NL (Steendam), Corresponding address: R.m.bekker@rug.nl",0.47,,,100,"used balance: Mettler H51, seed",Air dried weight,,2a
Holcus_lanatus,42613,actual measurement (following LEDA data standards),germinule,0.22,1,-2,0.22,"Source data from University of Groningen, Community and Conservation Ecology Group, NL (Steendam), Corresponding address: R.m.bekker@rug.nl",0.22,0.22,0.22,,preaggregated value obtained from single record,Air dried weight,,3
Holcus_lanatus,42613,actual measurement (following LEDA data standards),one-seeded generative dispersule,0.45,1,-4,,"Source data from University of Groningen, Community and Conservation Ecology Group, NL (Steendam), Corresponding address: R.m.bekker@rug.nl",0.45,,,10,"used balance: Mettler H51, disp. unit",Air dried weight,,2a
Holcus_lanatus,42613,other,germinule,0.5612,1,1,,"Royal Botanic Gardens, Kew, Richmond, Surrey, TW9 3AB, UK (http://www.kew.org)",0.5612,,,1000,"1000 seed weight, unknown number of individuals",Air dried weight,,3
Holcus_lanatus,42613,other,germinule,0.3572,1,1,,"Royal Botanic Gardens, Kew, Richmond, Surrey, TW9 3AB, UK (http://www.kew.org)",0.3572,,,1000,"1000 seed weight, unknown number of individuals",Air dried weight,,3
Holcus_lanatus,42613,actual measurement (following LEDA data standards),one-seeded generative dispersule,0.48,10,-2,0.48,"Source data from University of Groningen, Community and Conservation Ecology Group, NL (Steendam), Corresponding address: R.m.bekker@rug.nl",0.47,0.58,0.4,,preaggregated value obtained from single record,Air dried weight,,2a
Holcus_lanatus,42613,actual measurement (following LEDA data standards),one-seeded generative dispersule,0.47,1,-2,0.47,"Source data from University of Groningen, Community and Conservation Ecology Group, NL (Steendam), Corresponding address: R.m.bekker@rug.nl",0.47,0.47,0.47,,preaggregated value obtained from single record,Air dried weight,,2a
Holcus_lanatus,42613,actual measurement (following LEDA data standards),one-seeded generative dispersule,0.41,1,-4,,"Source data from University of Groningen, Community and Conservation Ecology Group, NL (Steendam), Corresponding address: R.m.bekker@rug.nl",0.41,,,10,"used balance: Mettler H51, disp. unit",Air dried weight,,2a
Holcus_lanatus,42613,actual measurement (following LEDA data standards),one-seeded generative dispersule,0.46,1,-4,,"Source data from University of Groningen, Community and Conservation Ecology Group, NL (Steendam), Corresponding address: R.m.bekker@rug.nl",0.46,,,10,"used balance: Mettler H51, disp. unit",Air dried weight,,2a
Holcus_lanatus,42613,actual measurement (following LEDA data standards),one-seeded generative dispersule,0.53,1,-4,,"Source data from University of Groningen, Community and Conservation Ecology Group, NL (Steendam), Corresponding address: R.m.bekker@rug.nl",0.53,,,10,"used balance: Mettler H51, disp. unit",Air dried weight,,2a
Holcus_lanatus,42613,actual measurement (following LEDA data standards),one-seeded generative dispersule,0.58,1,-4,,"Source data from University of Groningen, Community and Conservation Ecology Group, NL (Steendam), Corresponding address: R.m.bekker@rug.nl",0.58,,,10,"used balance: Mettler H51, disp. unit",Air dried weight,,2a
Holcus_lanatus,42613,actual measurement (following LEDA data standards),one-seeded generative dispersule,0.49,1,-4,,"Source data from University of Groningen, Community and Conservation Ecology Group, NL (Steendam), Corresponding address: R.m.bekker@rug.nl",0.49,,,10,"used balance: Mettler H51, disp. unit",Air dried weight,,2a
Holcus_lanatus,42613,actual measurement (following LEDA data standards),one-seeded generative dispersule,0.4,1,-4,,"Source data from University of Groningen, Community and Conservation Ecology Group, NL (Steendam), Corresponding address: R.m.bekker@rug.nl",0.4,,,10,"used balance: Mettler H51, disp. unit",Air dried weight,,2a
Holcus_lanatus,42613,actual measurement (following LEDA data standards),one-seeded generative dispersule,0.4,1,-4,,"Source data from University of Groningen, Community and Conservation Ecology Group, NL (Steendam), Corresponding address: R.m.bekker@rug.nl",0.4,,,10,"used balance: Mettler H51, disp. unit",Air dried weight,,2a
Holcus_lanatus,42613,actual measurement (following LEDA data standards),one-seeded generative dispersule,0.49,1,-4,,"Source data from University of Groningen, Community and Conservation Ecology Group, NL (Steendam), Corresponding address: R.m.bekker@rug.nl",0.49,,,10,"used balance: Mettler H51, disp. unit",Air dried weight,,2a
Holcus_lanatus,42613,actual measurement (following LEDA data standards),one-seeded generative dispersule,0.51,1,-4,,"Source data from University of Groningen, Community and Conservation Ecology Group, NL (Steendam), Corresponding address: R.m.bekker@rug.nl",0.51,,,10,"used balance: Mettler H51, disp. unit",Air dried weight,,2a
Holcus_mollis,42614,actual measurement (following LEDA data standards),one-seeded generative dispersule,0.44,1,-4,,"Source data from University of Groningen, Community and Conservation Ecology Group, NL (Steendam), Corresponding address: R.m.bekker@rug.nl",0.44,,,40,"used balance: Mettler Toledo 4, disp. unit",Air dried weight,,2a
Holcus_mollis,42614,actual measurement (following LEDA data standards),one-seeded generative dispersule,0.44,1,-2,0.44,"Source data from University of Groningen, Community and Conservation Ecology Group, NL (Steendam), Corresponding address: R.m.bekker@rug.nl",0.44,0.44,0.44,,preaggregated value obtained from single record,Air dried weight,,2a
Holcus_mollis,42614,actual measurement,germinule,0.308,,-4,,BIOLFLOR database,0.308,0.32,0.295,,,Air dried weight,,3
Holcus_mollis,42614,actual measurement,one-seeded generative dispersule,0.192,1,1,,"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk",0.192,,,50,,Air dried weight,,2a
Holcus_mollis,42614,actual measurement,generative dispersule,0.3,1,1,,"Source data from University of Regensburg, Chair of Botany, DE (Römermann), E-Mail: roemermann@em.uni-frankfurt.de",0.3,0.3,0.3,1,,Air dried weight,,2
Holcus_mollis,42614,actual measurement,germinule,0.477,1,1,,"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk",0.477,,,50,,Air dried weight,,3
Holcus_mollis,42614,actual measurement,germinule,0.192,1,1,,"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk",0.192,,,50,,Air dried weight,,3
Holcus_mollis,42614,actual measurement,one-seeded generative dispersule,0.477,1,1,,"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk",0.477,,,50,,Air dried weight,,2a
Holcus_mollis,42614,actual measurement,one-seeded generative dispersule,0.308,,-4,,BIOLFLOR database,0.308,0.32,0.295,,,Air dried weight,,2a
Holcus_mollis,42614,actual measurement,one-seeded generative dispersule,0.35,,-4,,BIOLFLOR database,0.35,0.4,0.3,,,Air dried weight,,2a
Holosteum_umbellatum,17010,actual measurement,one-seeded generative dispersule,0.08,,-4,,BIOLFLOR database,0.08,0.085,0.075,,,Air dried weight,,2a
Holosteum_umbellatum,17010,actual measurement,germinule,0.08,,-4,,BIOLFLOR database,0.08,0.085,0.075,,,Air dried weight,,3
Homogyne_alpina,9177,actual measurement,germinule,0.238,2,1,,"Source data from University of Regensburg, Chair of Botany, DE (Römermann), E-Mail: roemermann@em.uni-frankfurt.de",0.238,0.244,0.232,100,,Air dried weight,,3
